"","ODFW_ID","OSU_ID","Year","WMU","Latitude","Longitude","Sex","DAN","Nloci","C273.1","C273.2","C89.1","C89.2","OdhE.1","OdhE.2","SBTD05.1","SBTD05.2","SBTD06.1","SBTD06.2","T159s.1","T159s.2","T7.1","T7.2"
"57","10.G1.C1.22.58","SMD7756",2022,"SaddleMountain",45.8173500010914,-123.366113000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","10.G1.C1.22.59","SMD7757",2022,"SaddleMountain",45.8184610010914,-123.366689000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","10.G1.C1.22.60","SMD7758",2022,"SaddleMountain",45.8189560010913,-123.366830000004,NA,NA,"1",NA,NA,NA,NA,"141","141",NA,NA,NA,NA,NA,NA,NA,NA
"60","10.G1.C1.22.61","SMD7759",2022,"SaddleMountain",45.8230110010914,-123.370401000004,NA,NA,"4","154","154","171","175","141","141",NA,NA,"199","199",NA,NA,NA,NA
"61","10.G1.C2.22.01","SMD7760",2022,"SaddleMountain",45.8234940010914,-123.361369000004,"f","17","6","146","170","159","179","141","141","129","129","183","191",NA,NA,"231","231"
"62","10.G1.C2.22.02","SMD7761",2022,"SaddleMountain",45.8234780010914,-123.361641000004,"m","15","7","170","170","159","175","141","149","133","133","183","195","191","203","231","235"
"63","10.G1.C2.22.03","SMD7762",2022,"SaddleMountain",45.8234450010914,-123.362048000004,"m","205","6","142","154",NA,NA,"141","141","133","133","183","195","203","203","235","235"
"64","10.G1.C2.22.04","SMD7763",2022,"SaddleMountain",45.8232550010913,-123.362331000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","10.G1.C2.22.05","SMD7764",2022,"SaddleMountain",45.8231490010914,-123.362418000004,NA,NA,"2","146","170",NA,NA,NA,NA,NA,NA,"183","191",NA,NA,NA,NA
"66","10.G1.C2.22.06","SMD7765",2022,"SaddleMountain",45.8228750010914,-123.362871000004,NA,NA,"3","142","154",NA,NA,"141","141",NA,NA,"195","195",NA,NA,NA,NA
"67","10.G1.C2.22.07","SMD7766",2022,"SaddleMountain",45.8228170010914,-123.362905000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","10.G1.C2.22.08","SMD7767",2022,"SaddleMountain",45.8226260010913,-123.362931000004,NA,NA,"4","170","170","159","175","141","149",NA,NA,"183","195",NA,NA,NA,NA
"69","10.G1.C2.22.09","SMD7768",2022,"SaddleMountain",45.8209330010914,-123.363065000004,"m","206","6","170","170","159","175","141","149","133","137",NA,NA,"203","203","231","235"
"70","10.G1.C2.22.10","SMD7769",2022,"SaddleMountain",45.8209490010913,-123.363126000004,NA,NA,"2","142","154",NA,NA,NA,NA,NA,NA,"183","183",NA,NA,NA,NA
"71","10.G1.C2.22.11","SMD7770",2022,"SaddleMountain",45.8207700010913,-123.363140000004,NA,NA,"2",NA,NA,NA,NA,"141","141",NA,NA,"183","195",NA,NA,NA,NA
"72","10.G1.C2.22.12","SMD7771",2022,"SaddleMountain",45.8207550010913,-123.363256000004,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
